#Wordnet sign languages	gsg	sign-net.meine-dgs.de	IDGS, Hamburg University
00783840-a	gsg:lemma	dgs.13471
00783840-a	gsg:lemma	dgs.78820
00784342-v	gsg:lemma	dgs.31007
00785008-v	gsg:lemma	dgs.15199
00785008-v	gsg:lemma	dgs.31007
00785045-n	gsg:lemma	dgs.13675
00785045-n	gsg:lemma	dgs.15572
00785045-n	gsg:lemma	dgs.32065
00791078-n	gsg:lemma	dgs.13189
00795863-v	gsg:lemma	dgs.13543
00795863-v	gsg:lemma	dgs.13845
00795863-v	gsg:lemma	dgs.49091
00796315-n	gsg:lemma	dgs.14610
00796315-n	gsg:lemma	dgs.15946
00805376-v	gsg:lemma	dgs.14368
00806502-v	gsg:lemma	dgs.13555
00806502-v	gsg:lemma	dgs.16122
00806502-v	gsg:lemma	dgs.54171
00806502-v	gsg:lemma	dgs.93765
00817680-n	gsg:lemma	dgs.13990
00817680-n	gsg:lemma	dgs.14889
00826397-n	gsg:lemma	dgs.18391
00831191-n	gsg:lemma	dgs.14088
00836277-a	gsg:lemma	dgs.15713
00836544-a	gsg:lemma	dgs.15713
00837084-a	gsg:lemma	dgs.15713
00837249-a	gsg:lemma	dgs.13859
00837249-a	gsg:lemma	dgs.15713
00838296-a	gsg:lemma	dgs.13082
00838296-a	gsg:lemma	dgs.16606
00844254-n	gsg:lemma	dgs.18111
00844254-n	gsg:lemma	dgs.49891
00845523-n	gsg:lemma	dgs.15205
00845523-n	gsg:lemma	dgs.29269
00845523-n	gsg:lemma	dgs.29790
00845523-n	gsg:lemma	dgs.43140
00856847-n	gsg:lemma	dgs.13170
00867231-v	gsg:lemma	dgs.17967
00877127-n	gsg:lemma	dgs.17932
00882961-n	gsg:lemma	dgs.15740
00887081-n	gsg:lemma	dgs.13757
00889229-v	gsg:lemma	dgs.15640
00890590-v	gsg:lemma	dgs.14889
00892145-n	gsg:lemma	dgs.13757
00892145-n	gsg:lemma	dgs.65114
00892413-n	gsg:lemma	dgs.80001
00893955-n	gsg:lemma	dgs.13757
00894738-v	gsg:lemma	dgs.11649
00895879-n	gsg:lemma	dgs.13209
00897564-v	gsg:lemma	dgs.59106
00901103-v	gsg:lemma	dgs.13546
00901103-v	gsg:lemma	dgs.14644
00901103-v	gsg:lemma	dgs.47865
00905852-v	gsg:lemma	dgs.11649
00910101-a	gsg:lemma	dgs.13082
00910101-a	gsg:lemma	dgs.32227
00910101-a	gsg:lemma	dgs.33796
00913065-v	gsg:lemma	dgs.17610
00913065-v	gsg:lemma	dgs.19192
00913065-v	gsg:lemma	dgs.47214
00913065-v	gsg:lemma	dgs.48722
00913065-v	gsg:lemma	dgs.75286
00913065-v	gsg:lemma	dgs.81742
00925110-v	gsg:lemma	dgs.18280
00926141-a	gsg:lemma	dgs.15713
00929160-v	gsg:lemma	dgs.15200
00929160-v	gsg:lemma	dgs.16407
00929160-v	gsg:lemma	dgs.17350
00929160-v	gsg:lemma	dgs.18752
00929160-v	gsg:lemma	dgs.29994
00929160-v	gsg:lemma	dgs.29998
00929160-v	gsg:lemma	dgs.30006
00929160-v	gsg:lemma	dgs.30008
